steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_kl
1018	25	4809.517509222031	5.4575027458598475	5.300795660466696	5.599628727468164	16.157669574615838	-10.08221869188859	-0.0007380796398371955	1.403685875734292	0
2020	40	7214.133789300919	5.5761081713717235	4.151353162256503	5.285098236551369	15.714049018926652	-6.05105924058218	-0.0010886929758766393	1.9059672461474504	0
3000	61	10031.080557823181	5.872098356776533	5.868782958246558	5.026964434040963	15.227331793552157	-2.328339786922459	-0.001125998299966462	2.0879212581718996	0
4050	77	13418.148283720016	5.478253847267082	4.280327061500222	5.841188012235551	14.899160761850911	-9.125190983221612	-0.0011259278957494743	2.1589470201642533	0
5040	91	16192.234927415848	4.857880252913007	3.0319997799407963	5.630339387303831	14.554137580496525	-10.972434363443886	-0.00113884036147713	2.1829611429861076	0
6057	106	18839.02733850479	5.655844939151242	5.0836890456490575	5.489050437639855	16.816042399541516	-6.671121483670907	-0.0024659752342478156	2.1919891851675755	0
7001	119	21395.232238054276	5.890339328979485	7.252917761496098	5.781063562320501	15.113301782796707	-13.18435294143124	-0.0016951135093043392	2.1951374671355115	0
8079	137	24108.850060224533	5.573901142582352	3.933936053870028	5.997052393308549	17.181351143694954	-8.037303614793085	-0.0013719693912929503	2.1964601940024346	0
9071	153	30803.722611904144	5.884744727610533	6.580115005689995	5.673545323096708	14.60954519831234	-7.815696975617592	-0.0012644527564089085	2.196888648818297	0
